action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,1242657,[],CHEMBL878997,Inhibition of Hepatitis C RNA dependent RNA polymerase Nonstructural protein 5B activity.,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(O)[C@H](Cc1ccccc1)N(Cc1cccc(Br)c1)C(=O)c1ccc(Cl)cc1Br,,,CHEMBL1136248,Bioorg Med Chem Lett,2003,"{'bei': '9.61', 'le': '0.24', 'lle': '-0.90', 'sei': '9.20'}",CHEMBL115610,,CHEMBL115610,5.30,0,http://www.openphacts.org/units/Nanomolar,213327,=,1,1,=,,IC50,nM,,5000.0,CHEMBL4620,Hepatitis C virus genotype 1a (isolate 1) (HCV),Hepatitis C virus polyprotein,11104,,,IC50,uM,UO_0000065,,5.0
,,1243880,[],CHEMBL878997,Inhibition of Hepatitis C RNA dependent RNA polymerase Nonstructural protein 5B activity.,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(C(=O)N(Cc2cccc(Br)c2)[C@@H](Cc2ccccc2)C(=O)O)c(C)c1,,,CHEMBL1136248,Bioorg Med Chem Lett,2003,"{'bei': '11.21', 'le': '0.24', 'lle': '-0.17', 'sei': '9.08'}",CHEMBL323981,,CHEMBL323981,5.23,0,http://www.openphacts.org/units/Nanomolar,213332,=,1,1,=,,IC50,nM,,5900.0,CHEMBL4620,Hepatitis C virus genotype 1a (isolate 1) (HCV),Hepatitis C virus polyprotein,11104,,,IC50,uM,UO_0000065,,5.9
,,1247689,[],CHEMBL878997,Inhibition of Hepatitis C RNA dependent RNA polymerase Nonstructural protein 5B activity.,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(O)[C@H](Cc1ccccc1)N(Cc1cccc(Br)c1)Cc1ccc(Cl)cc1Cl,,,CHEMBL1136248,Bioorg Med Chem Lett,2003,"{'bei': '9.30', 'le': '0.22', 'lle': '-1.86', 'sei': '11.31'}",CHEMBL111777,,CHEMBL111777,4.58,0,http://www.openphacts.org/units/Nanomolar,213325,=,1,1,=,,IC50,nM,,26000.0,CHEMBL4620,Hepatitis C virus genotype 1a (isolate 1) (HCV),Hepatitis C virus polyprotein,11104,,,IC50,uM,UO_0000065,,26.0
,,1252670,[],CHEMBL878997,Inhibition of Hepatitis C RNA dependent RNA polymerase Nonstructural protein 5B activity.,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(O)[C@H](Cc1ccccc1)N(Cc1cccc(Br)c1)C(=O)c1ccccc1,,,CHEMBL1136248,Bioorg Med Chem Lett,2003,,CHEMBL320795,,CHEMBL320795,,0,http://www.openphacts.org/units/Nanomolar,213343,>,1,1,>,,IC50,nM,,50000.0,CHEMBL4620,Hepatitis C virus genotype 1a (isolate 1) (HCV),Hepatitis C virus polyprotein,11104,,,IC50,uM,UO_0000065,,50.0
,,1252671,[],CHEMBL878997,Inhibition of Hepatitis C RNA dependent RNA polymerase Nonstructural protein 5B activity.,B,,,BAO_0000190,BAO_0000357,single protein format,CCc1cc(Cl)ccc1C(=O)N(Cc1cccc(Br)c1)[C@@H](Cc1ccccc1)C(=O)O,,,CHEMBL1136248,Bioorg Med Chem Lett,2003,"{'bei': '10.49', 'le': '0.23', 'lle': '-0.75', 'sei': '9.12'}",CHEMBL325126,,CHEMBL325126,5.25,0,http://www.openphacts.org/units/Nanomolar,213329,=,1,1,=,,IC50,nM,,5600.0,CHEMBL4620,Hepatitis C virus genotype 1a (isolate 1) (HCV),Hepatitis C virus polyprotein,11104,,,IC50,uM,UO_0000065,,5.6
,,1253855,[],CHEMBL878997,Inhibition of Hepatitis C RNA dependent RNA polymerase Nonstructural protein 5B activity.,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(O)[C@H](Cc1ccccc1)N(Cc1cccc(Br)c1)C(=O)c1cccc(Cl)c1,,,CHEMBL1136248,Bioorg Med Chem Lett,2003,"{'bei': '9.57', 'le': '0.21', 'lle': '-0.92', 'sei': '7.85'}",CHEMBL112469,,CHEMBL112469,4.52,0,http://www.openphacts.org/units/Nanomolar,213337,=,1,1,=,,IC50,nM,,30000.0,CHEMBL4620,Hepatitis C virus genotype 1a (isolate 1) (HCV),Hepatitis C virus polyprotein,11104,,,IC50,uM,UO_0000065,,30.0
,,1253856,[],CHEMBL878997,Inhibition of Hepatitis C RNA dependent RNA polymerase Nonstructural protein 5B activity.,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(O)[C@H](Cc1ccccc1)N(Cc1cccc(Br)c1)C(=O)c1ccc(Cl)cc1,,,CHEMBL1136248,Bioorg Med Chem Lett,2003,"{'bei': '10.52', 'le': '0.23', 'lle': '-0.47', 'sei': '8.64'}",CHEMBL26052,,CHEMBL26052,4.97,0,http://www.openphacts.org/units/Nanomolar,213338,=,1,1,=,,IC50,nM,,10600.0,CHEMBL4620,Hepatitis C virus genotype 1a (isolate 1) (HCV),Hepatitis C virus polyprotein,11104,,,IC50,uM,UO_0000065,,10.6
,,1259160,[],CHEMBL878997,Inhibition of Hepatitis C RNA dependent RNA polymerase Nonstructural protein 5B activity.,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(O)[C@H](Cc1ccccc1)N(Cc1cccc(Br)c1)c1ccc(Cl)cc1Cl,,,CHEMBL1136248,Bioorg Med Chem Lett,2003,"{'bei': '10.07', 'le': '0.24', 'lle': '-1.64', 'sei': '11.90'}",CHEMBL113973,,CHEMBL113973,4.82,0,http://www.openphacts.org/units/Nanomolar,213336,=,1,1,=,,IC50,nM,,15000.0,CHEMBL4620,Hepatitis C virus genotype 1a (isolate 1) (HCV),Hepatitis C virus polyprotein,11104,,,IC50,uM,UO_0000065,,15.0
,,1262797,[],CHEMBL878997,Inhibition of Hepatitis C RNA dependent RNA polymerase Nonstructural protein 5B activity.,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(O)[C@H](Cc1ccccc1)N(Cc1cccc(Br)c1)C(=O)c1ccc(Cl)cc1I,,,CHEMBL1136248,Bioorg Med Chem Lett,2003,"{'bei': '9.30', 'le': '0.25', 'lle': '-0.48', 'sei': '9.67'}",CHEMBL114988,,CHEMBL114988,5.57,0,http://www.openphacts.org/units/Nanomolar,213326,=,1,1,=,,IC50,nM,,2700.0,CHEMBL4620,Hepatitis C virus genotype 1a (isolate 1) (HCV),Hepatitis C virus polyprotein,11104,,,IC50,uM,UO_0000065,,2.7
,,1264008,[],CHEMBL878997,Inhibition of Hepatitis C RNA dependent RNA polymerase Nonstructural protein 5B activity.,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(Cl)ccc1C(=O)N(Cc1cccc(Br)c1)[C@@H](Cc1ccccc1)C(=O)O,,,CHEMBL1136248,Bioorg Med Chem Lett,2003,"{'bei': '9.86', 'le': '0.22', 'lle': '-0.49', 'sei': '7.42'}",CHEMBL326939,,CHEMBL326939,4.96,0,http://www.openphacts.org/units/Nanomolar,213328,=,1,1,=,,IC50,nM,,11000.0,CHEMBL4620,Hepatitis C virus genotype 1a (isolate 1) (HCV),Hepatitis C virus polyprotein,11104,,,IC50,uM,UO_0000065,,11.0
,,1264009,[],CHEMBL878997,Inhibition of Hepatitis C RNA dependent RNA polymerase Nonstructural protein 5B activity.,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(O)[C@H](Cc1ccccc1)N(Cc1cccc(Br)c1)S(=O)(=O)c1ccc(Cl)cc1Cl,,,CHEMBL1136248,Bioorg Med Chem Lett,2003,"{'bei': '8.30', 'le': '0.20', 'lle': '-1.13', 'sei': '6.04'}",CHEMBL113119,,CHEMBL113119,4.51,0,http://www.openphacts.org/units/Nanomolar,213334,=,1,1,=,,IC50,nM,,31000.0,CHEMBL4620,Hepatitis C virus genotype 1a (isolate 1) (HCV),Hepatitis C virus polyprotein,11104,,,IC50,uM,UO_0000065,,31.0
,,1411538,[],CHEMBL832751,Inhibitory concentration against hepatitis C virus polymerase,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O)c1ccc2c(c1)nc(-c1ccoc1)n2C1CCCCC1,,,CHEMBL1145280,J Med Chem,2005,,CHEMBL353549,,CHEMBL353549,,0,http://www.openphacts.org/units/Nanomolar,362327,<,1,1,<,,IC50,nM,,1000.0,CHEMBL4620,Hepatitis C virus genotype 1a (isolate 1) (HCV),Hepatitis C virus polyprotein,11104,,,IC50,uM,UO_0000065,,1.0
,,1411539,[],CHEMBL832751,Inhibitory concentration against hepatitis C virus polymerase,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(O)c1ccc2c(c1)nc(-c1ccc(OCc3cc(C(=O)N4CCC(O)CC4)ccc3-c3ccc(Cl)cc3)cc1F)n2C1CCCCC1,,,CHEMBL1145280,J Med Chem,2005,,CHEMBL368589,,CHEMBL368589,,0,http://www.openphacts.org/units/Nanomolar,362322,<,1,1,<,,IC50,nM,,10000.0,CHEMBL4620,Hepatitis C virus genotype 1a (isolate 1) (HCV),Hepatitis C virus polyprotein,11104,,,IC50,uM,UO_0000065,,10.0
,,1411540,[],CHEMBL832751,Inhibitory concentration against hepatitis C virus polymerase,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(CCNC(=O)c2ccc3c(c2)nc(-c2ccccn2)n3C2CCCCC2)cc1OC,,,CHEMBL1145280,J Med Chem,2005,"{'bei': '10.15', 'le': '0.19', 'lle': '-0.67', 'sei': '6.29'}",CHEMBL178076,,CHEMBL178076,4.92,0,http://www.openphacts.org/units/Nanomolar,362336,=,1,1,=,,IC50,nM,,12000.0,CHEMBL4620,Hepatitis C virus genotype 1a (isolate 1) (HCV),Hepatitis C virus polyprotein,11104,,,IC50,uM,UO_0000065,,12.0
,,1411640,[],CHEMBL832751,Inhibitory concentration against hepatitis C virus polymerase,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)CCn1c(=O)c(C2=NS(=O)(=O)c3ccccc3N2)c(O)c2ccccc21,,,CHEMBL1145280,J Med Chem,2005,"{'bei': '14.82', 'le': '0.29', 'lle': '2.79', 'sei': '6.05'}",CHEMBL176058,,CHEMBL176058,6.10,0,http://www.openphacts.org/units/Nanomolar,362343,=,1,1,=,,IC50,nM,,800.0,CHEMBL4620,Hepatitis C virus genotype 1a (isolate 1) (HCV),Hepatitis C virus polyprotein,11104,,,IC50,uM,UO_0000065,,0.8
,,1411642,[],CHEMBL832751,Inhibitory concentration against hepatitis C virus polymerase,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(O)c1ccc2c(c1)nc(-c1ccccn1)n2C1CCCCC1,,,CHEMBL1145280,J Med Chem,2005,"{'bei': '16.70', 'le': '0.31', 'lle': '1.07', 'sei': '7.89'}",CHEMBL174683,,CHEMBL174683,5.37,0,http://www.openphacts.org/units/Nanomolar,362360,=,1,1,=,,IC50,nM,,4300.0,CHEMBL4620,Hepatitis C virus genotype 1a (isolate 1) (HCV),Hepatitis C virus polyprotein,11104,,,IC50,uM,UO_0000065,,4.3
,,1411643,[],CHEMBL832751,Inhibitory concentration against hepatitis C virus polymerase,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(O)C(=O)CC(=O)c1ccccc1,,,CHEMBL1145280,J Med Chem,2005,"{'bei': '27.29', 'le': '0.51', 'lle': '4.33', 'sei': '7.34'}",CHEMBL19332,,CHEMBL19332,5.24,0,http://www.openphacts.org/units/Nanomolar,362361,=,1,1,=,,IC50,nM,,5700.0,CHEMBL4620,Hepatitis C virus genotype 1a (isolate 1) (HCV),Hepatitis C virus polyprotein,11104,,,IC50,uM,UO_0000065,,5.7
,,1411644,[],CHEMBL832751,Inhibitory concentration against hepatitis C virus polymerase,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(NCc1ccccc1Cl)Nc1ccsc1-c1nc(O)c(O)c(C(=O)O)n1,,,CHEMBL1145280,J Med Chem,2005,"{'bei': '16.63', 'le': '0.34', 'lle': '3.71', 'sei': '4.84'}",CHEMBL175882,,CHEMBL175882,7.00,0,http://www.openphacts.org/units/Nanomolar,362370,=,1,1,=,,IC50,nM,,100.0,CHEMBL4620,Hepatitis C virus genotype 1a (isolate 1) (HCV),Hepatitis C virus polyprotein,11104,,,IC50,uM,UO_0000065,,0.1
,,1411645,[],CHEMBL832751,Inhibitory concentration against hepatitis C virus polymerase,B,,,BAO_0000190,BAO_0000357,single protein format,N#Cc1ccc(Br)cc1Oc1ccccc1C(=O)CC(=O)C(=O)O,,,CHEMBL1145280,J Med Chem,2005,"{'bei': '16.63', 'le': '0.37', 'lle': '3.12', 'sei': '6.18'}",CHEMBL446360,,CHEMBL446360,6.46,0,http://www.openphacts.org/units/Nanomolar,362371,=,1,1,=,,IC50,nM,,350.0,CHEMBL4620,Hepatitis C virus genotype 1a (isolate 1) (HCV),Hepatitis C virus polyprotein,11104,,,IC50,uM,UO_0000065,,0.35
,,1411646,[],CHEMBL832751,Inhibitory concentration against hepatitis C virus polymerase,B,,,BAO_0000190,BAO_0000357,single protein format,N#Cc1ccc(Br)cc1-c1cccc(C(=O)CC(=O)C(=O)O)c1,,,CHEMBL1145280,J Med Chem,2005,"{'bei': '18.81', 'le': '0.42', 'lle': '3.79', 'sei': '7.35'}",CHEMBL175894,,CHEMBL175894,7.00,0,http://www.openphacts.org/units/Nanomolar,362377,=,1,1,=,,IC50,nM,,100.0,CHEMBL4620,Hepatitis C virus genotype 1a (isolate 1) (HCV),Hepatitis C virus polyprotein,11104,,,IC50,uM,UO_0000065,,0.1
,,1411647,[],CHEMBL832751,Inhibitory concentration against hepatitis C virus polymerase,B,,,BAO_0000190,BAO_0000357,single protein format,N#Cc1c(Cl)cccc1-c1cccc(C(=O)CC(=O)C(=O)O)c1,,,CHEMBL1145280,J Med Chem,2005,"{'bei': '21.23', 'le': '0.41', 'lle': '3.85', 'sei': '7.31'}",CHEMBL367415,,CHEMBL367415,6.96,0,http://www.openphacts.org/units/Nanomolar,362378,=,1,1,=,,IC50,nM,,110.0,CHEMBL4620,Hepatitis C virus genotype 1a (isolate 1) (HCV),Hepatitis C virus polyprotein,11104,,,IC50,uM,UO_0000065,,0.11
,,1411648,[],CHEMBL832751,Inhibitory concentration against hepatitis C virus polymerase,B,,,BAO_0000190,BAO_0000357,single protein format,N#Cc1c(Cl)cc(Cl)cc1-c1cccc(C(=O)CC(=O)C(=O)O)c1,,,CHEMBL1145280,J Med Chem,2005,"{'bei': '20.29', 'le': '0.42', 'lle': '3.59', 'sei': '7.71'}",CHEMBL178973,,CHEMBL178973,7.35,0,http://www.openphacts.org/units/Nanomolar,362385,=,1,1,=,,IC50,nM,,45.0,CHEMBL4620,Hepatitis C virus genotype 1a (isolate 1) (HCV),Hepatitis C virus polyprotein,11104,,,IC50,uM,UO_0000065,,0.045
,,1411779,[],CHEMBL832815,Inhibitory concentration against hepatitis C virus NS2/3 protease,B,,,BAO_0000190,BAO_0000357,single protein format,CC[C@H](C)[C@H](NC(=O)[C@H](CCCN=C(N)N)NC(=O)CNC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CO)NC(=O)CNC(=O)[C@@H](N)CCCCN)C(C)C)C(C)C)[C@@H](C)CC)C(C)C)C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CO)C(=O)NCC(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCCN)C(=O)O)[C@@H](C)CC,,,CHEMBL1145280,J Med Chem,2005,"{'bei': '3.12', 'le': None, 'lle': None, 'sei': None}",CHEMBL411714,,CHEMBL411714,5.24,0,http://www.openphacts.org/units/Nanomolar,362389,=,1,1,=,,IC50,nM,,5700.0,CHEMBL4620,Hepatitis C virus genotype 1a (isolate 1) (HCV),Hepatitis C virus polyprotein,11104,,,IC50,uM,UO_0000065,,5.7
,,1411780,[],CHEMBL832815,Inhibitory concentration against hepatitis C virus NS2/3 protease,B,,,BAO_0000190,BAO_0000357,single protein format,CC[C@H](C)[C@H](NC(=O)[C@H](CCCN=C(N)N)NC(=O)CNC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CO)NC(=O)CNC(=O)CNC(=O)[C@H](CCCN=C(N)N)NC(C)=O)C(C)C)C(C)C)[C@@H](C)CC)C(C)C)C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CO)C(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)O)[C@@H](C)CC,,,CHEMBL1145280,J Med Chem,2005,"{'bei': '3.02', 'le': None, 'lle': None, 'sei': None}",CHEMBL409509,,CHEMBL409509,5.47,0,http://www.openphacts.org/units/Nanomolar,362390,=,1,1,=,,IC50,nM,,3400.0,CHEMBL4620,Hepatitis C virus genotype 1a (isolate 1) (HCV),Hepatitis C virus polyprotein,11104,,,IC50,uM,UO_0000065,,3.4
,,1502776,[],CHEMBL834971,Inhibitory concentration against hepatitis C virus NS3 protease (IC50 spans 2.5 log units),B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)N[C@H](C(=O)N[C@H](C(=O)C1C[C@H](O)C[C@H]1C(=O)CC1(C(=O)O)CC1)C(C)C)C1CCCCC1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1143583,J Med Chem,2005,,CHEMBL370975,,CHEMBL370975,,0,http://www.openphacts.org/units/Nanomolar,389089,<,1,1,>,,IC50,nM,,1000000.0,CHEMBL4620,Hepatitis C virus genotype 1a (isolate 1) (HCV),Hepatitis C virus polyprotein,11104,,,Log 1/IC50,,UO_0000065,,3.0
,,1502777,[],CHEMBL834971,Inhibitory concentration against hepatitis C virus NS3 protease (IC50 spans 2.5 log units),B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)N[C@H](C(=O)N[C@H](C(=O)C1C[C@H](Oc2ccccc2)C[C@H]1C(=O)CC1(C(=O)O)CC1)C(C)C)C1CCCCC1,,,CHEMBL1143583,J Med Chem,2005,"{'bei': '7.21', 'le': '0.14', 'lle': '0.02', 'sei': '2.95'}",CHEMBL189885,,CHEMBL189885,4.10,0,http://www.openphacts.org/units/Nanomolar,388502,=,1,1,=,,IC50,nM,,79432.82,CHEMBL4620,Hepatitis C virus genotype 1a (isolate 1) (HCV),Hepatitis C virus polyprotein,11104,,,Log 1/IC50,,UO_0000065,,4.1
,,1502778,[],CHEMBL834971,Inhibitory concentration against hepatitis C virus NS3 protease (IC50 spans 2.5 log units),B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)N[C@H](C(=O)N[C@H](C(=O)C1C[C@H](Oc2ccc(F)cc2)C[C@H]1C(=O)CC1(C(=O)O)CC1)C(C)C)C1CCCCC1,,,CHEMBL1143583,J Med Chem,2005,"{'bei': '6.82', 'le': '0.13', 'lle': '-0.22', 'sei': '2.88'}",CHEMBL372008,,CHEMBL372008,4.00,0,http://www.openphacts.org/units/Nanomolar,388686,=,1,1,=,,IC50,nM,,100000.0,CHEMBL4620,Hepatitis C virus genotype 1a (isolate 1) (HCV),Hepatitis C virus polyprotein,11104,,,Log 1/IC50,,UO_0000065,,4.0
,,1502779,[],CHEMBL834971,Inhibitory concentration against hepatitis C virus NS3 protease (IC50 spans 2.5 log units),B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)N[C@H](C(=O)N[C@H](C(=O)C1C[C@H](Oc2ccc(Cl)cc2)C[C@H]1C(=O)CC1(C(=O)O)CC1)C(C)C)C1CCCCC1,,,CHEMBL1143583,J Med Chem,2005,"{'bei': '7.13', 'le': '0.14', 'lle': '-0.43', 'sei': '3.10'}",CHEMBL190813,,CHEMBL190813,4.30,0,http://www.openphacts.org/units/Nanomolar,388530,=,1,1,=,,IC50,nM,,50118.72,CHEMBL4620,Hepatitis C virus genotype 1a (isolate 1) (HCV),Hepatitis C virus polyprotein,11104,,,Log 1/IC50,,UO_0000065,,4.3
,,1502780,[],CHEMBL834971,Inhibitory concentration against hepatitis C virus NS3 protease (IC50 spans 2.5 log units),B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)N[C@H](C(=O)N[C@H](C(=O)C1C[C@H](Oc2ccc(Br)cc2)C[C@H]1C(=O)CC1(C(=O)O)CC1)C(C)C)C1CCCCC1,,,CHEMBL1143583,J Med Chem,2005,"{'bei': '7.10', 'le': '0.15', 'lle': '-0.24', 'sei': '3.31'}",CHEMBL370243,,CHEMBL370243,4.60,0,http://www.openphacts.org/units/Nanomolar,388711,=,1,1,=,,IC50,nM,,25118.86,CHEMBL4620,Hepatitis C virus genotype 1a (isolate 1) (HCV),Hepatitis C virus polyprotein,11104,,,Log 1/IC50,,UO_0000065,,4.6
,,1502781,[],CHEMBL834971,Inhibitory concentration against hepatitis C virus NS3 protease (IC50 spans 2.5 log units),B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)N[C@H](C(=O)N[C@H](C(=O)C1C[C@H](Oc2ccc(I)cc2)C[C@H]1C(=O)CC1(C(=O)O)CC1)C(C)C)C1CCCCC1,,,CHEMBL1143583,J Med Chem,2005,"{'bei': '7.20', 'le': '0.16', 'lle': '0.32', 'sei': '3.60'}",CHEMBL195662,,CHEMBL195662,5.00,0,http://www.openphacts.org/units/Nanomolar,388660,=,1,1,=,,IC50,nM,,10000.0,CHEMBL4620,Hepatitis C virus genotype 1a (isolate 1) (HCV),Hepatitis C virus polyprotein,11104,,,Log 1/IC50,,UO_0000065,,5.0
,,1502782,[],CHEMBL834971,Inhibitory concentration against hepatitis C virus NS3 protease (IC50 spans 2.5 log units),B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)N[C@H](C(=O)N[C@H](C(=O)C1C[C@H](Sc2ccc(Br)cc2)C[C@H]1C(=O)CC1(C(=O)O)CC1)C(C)C)C1CCCCC1,,,CHEMBL1143583,J Med Chem,2005,"{'bei': '6.63', 'le': '0.14', 'lle': '-1.15', 'sei': '3.39'}",CHEMBL372230,,CHEMBL372230,4.40,0,http://www.openphacts.org/units/Nanomolar,389175,=,1,1,=,,IC50,nM,,39810.72,CHEMBL4620,Hepatitis C virus genotype 1a (isolate 1) (HCV),Hepatitis C virus polyprotein,11104,,,Log 1/IC50,,UO_0000065,,4.4
,,1502783,[],CHEMBL834971,Inhibitory concentration against hepatitis C virus NS3 protease (IC50 spans 2.5 log units),B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)N[C@H](C(=O)N[C@H](C(=O)C1C[C@H](Oc2cccc(Br)c2)C[C@H]1C(=O)CC1(C(=O)O)CC1)C(C)C)C1CCCCC1,,,CHEMBL1143583,J Med Chem,2005,"{'bei': '6.64', 'le': '0.14', 'lle': '-0.54', 'sei': '3.10'}",CHEMBL193263,,CHEMBL193263,4.30,0,http://www.openphacts.org/units/Nanomolar,388781,=,1,1,=,,IC50,nM,,50118.72,CHEMBL4620,Hepatitis C virus genotype 1a (isolate 1) (HCV),Hepatitis C virus polyprotein,11104,,,Log 1/IC50,,UO_0000065,,4.3
,,1502784,[],CHEMBL834971,Inhibitory concentration against hepatitis C virus NS3 protease (IC50 spans 2.5 log units),B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)N[C@H](C(=O)N[C@H](C(=O)C1C[C@H](Oc2ccccc2Br)C[C@H]1C(=O)CC1(C(=O)O)CC1)C(C)C)C1CCCCC1,,,CHEMBL1143583,J Med Chem,2005,"{'bei': '7.10', 'le': '0.15', 'lle': '-0.24', 'sei': '3.31'}",CHEMBL366016,,CHEMBL366016,4.60,0,http://www.openphacts.org/units/Nanomolar,388807,=,1,1,=,,IC50,nM,,25118.86,CHEMBL4620,Hepatitis C virus genotype 1a (isolate 1) (HCV),Hepatitis C virus polyprotein,11104,,,Log 1/IC50,,UO_0000065,,4.6
,,1502785,[],CHEMBL834971,Inhibitory concentration against hepatitis C virus NS3 protease (IC50 spans 2.5 log units),B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)N[C@H](C(=O)N[C@H](C(=O)C1C[C@H](Oc2ccc(-c3ccccc3)cc2)C[C@H]1C(=O)CC1(C(=O)O)CC1)C(C)C)C1CCCCC1,,,CHEMBL1143583,J Med Chem,2005,"{'bei': '6.98', 'le': '0.13', 'lle': '-1.25', 'sei': '3.24'}",CHEMBL190345,,CHEMBL190345,4.50,0,http://www.openphacts.org/units/Nanomolar,388884,=,1,1,=,,IC50,nM,,31622.78,CHEMBL4620,Hepatitis C virus genotype 1a (isolate 1) (HCV),Hepatitis C virus polyprotein,11104,,,Log 1/IC50,,UO_0000065,,4.5
,,1502786,[],CHEMBL834971,Inhibitory concentration against hepatitis C virus NS3 protease (IC50 spans 2.5 log units),B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(-c2ccc(O[C@H]3CC(C(=O)[C@@H](NC(=O)[C@@H](NC(C)=O)C4CCCCC4)C(C)C)[C@H](C(=O)CC4(C(=O)O)CC4)C3)cc2)cc1,,,CHEMBL1143583,J Med Chem,2005,"{'bei': '6.67', 'le': '0.13', 'lle': '-1.25', 'sei': '3.04'}",CHEMBL366015,,CHEMBL366015,4.50,0,http://www.openphacts.org/units/Nanomolar,389027,=,1,1,=,,IC50,nM,,31622.78,CHEMBL4620,Hepatitis C virus genotype 1a (isolate 1) (HCV),Hepatitis C virus polyprotein,11104,,,Log 1/IC50,,UO_0000065,,4.5
,,1502787,[],CHEMBL834971,Inhibitory concentration against hepatitis C virus NS3 protease (IC50 spans 2.5 log units),B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)N[C@H](C(=O)N[C@H](C(=O)C1C[C@H](Oc2cccc(-c3ccccc3)c2)C[C@H]1C(=O)CC1(C(=O)O)CC1)C(C)C)C1CCCCC1,,,CHEMBL1143583,J Med Chem,2005,"{'bei': '8.06', 'le': '0.15', 'lle': '-0.55', 'sei': '3.74'}",CHEMBL372382,,CHEMBL372382,5.20,0,http://www.openphacts.org/units/Nanomolar,389117,=,1,1,=,,IC50,nM,,6309.57,CHEMBL4620,Hepatitis C virus genotype 1a (isolate 1) (HCV),Hepatitis C virus polyprotein,11104,,,Log 1/IC50,,UO_0000065,,5.2
,,1502788,[],CHEMBL834971,Inhibitory concentration against hepatitis C virus NS3 protease (IC50 spans 2.5 log units),B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)N[C@H](C(=O)N[C@H](C(=O)C1C[C@H](Oc2cccc(-c3cccc([N+](=O)[O-])c3)c2)C[C@H]1C(=O)CC1(C(=O)O)CC1)C(C)C)C1CCCCC1,,,CHEMBL1143583,J Med Chem,2005,"{'bei': '7.54', 'le': '0.14', 'lle': '-0.45', 'sei': '2.86'}",CHEMBL191670,,CHEMBL191670,5.20,0,http://www.openphacts.org/units/Nanomolar,389118,=,1,1,=,,IC50,nM,,6309.57,CHEMBL4620,Hepatitis C virus genotype 1a (isolate 1) (HCV),Hepatitis C virus polyprotein,11104,,,Log 1/IC50,,UO_0000065,,5.2
